SOURCE	TARGET
الناس	الناس
يزرونها	يزرونها
وفيها	وفيها
مسلمون	مسلمون
كثيرون	كثيرون
وعددها	وعدد سكانها
خمسين	خمسون
مليون	مليونا
يجب	يجب
علي	علي
أن	أن
أتعلم	أتعلم
علوم	علوم
الإسلامي	الإسلام
واللغة	واللغة
العربية	العربية
لدليل	لأدل
على	
غير	غير
المسلمين	المسلمين
في	في
بلدي	بلدي
ليعرفوا	ليعرفوا
كيف	كيف
خلق	خلق
الله	الله
الإنسان	الإنسان
والكون	والكون
وأشرحهم	وأشرح لهم
ماذا	ماذا
ورد	ورد
في	في
القرآن	القرآن
والحديث	والحديث
حتى	حتى
مسلمون	المسلمون
الذين	الذين
لا	لا
يعرفون	يعرفون
علوم	علوم
الإسلامي	الإسلام
لذلك	لذلك
أدرس	أدرس
اللغة	اللغة
العربية	العربية
أظن	أظن
أن	أن
دليلا	الدليل
لازم	لازم
	له
أن	أن
يجد	يجيد
اللغة	اللغة
كثيرة	ببراعة
	وخصوصا
لأنني	لأنني
مسلما	مسلم
لأدعو	لأدعو
الناس	الناس
إلى	إلى
الله	الله
بإذن	بإذن
الله	الله
سأقوم	سأنشئ
بالشركة	شركة
السياحة	سياحة
الإسلامية	إسلامية
عندما	عندما
أتخرج	أتخرج
في	في
جامعة	جامعة
الإمام	الإمام
إذا	إذا
نزور	زرنا
مكان	مكانا
سياحي	سياحيا
سأشرحهم	سأشرح لهم
الدين	الدين
الإسلامي	الإسلامي
وعلوم	وعلوم
الإسلامي	الإسلام
ثم	ثم
التاريخ	التاريخ
والجغرافي	والجغرافيا
وعلاقة	والعلاقة
بين	بين
الدين	الدين
والمناظر	والمناظر
الجميلة	الجميلة
وأدل	وأدل
الزائرين	الزائرين
على	على
التاريخ	تاريخ
بلدي	بلدي
والجغرافي	وجغرافية
بلدي	بلدي
باللغة	باللغة
العربية	العربية
والإنجليزية	والإنجليزية
لذلك	لذلك
لابد	لابد
أن	أن
أجتهد	أجتهد
في	في
دراستي	دراستي
عن	
اللغوي	اللغوية
والديني	والدينية
	أنا
وأصدقاء	وأصدقاء
كانوا	كانوا
يدرسون	يدرسون
في	في
الجامعة	جامعة
الإمام	الإمام
وجامعة	وجامعة
الصين	الصين
سنصنع	سنصنع
منشورات	منشورات
التي	
يتشتمل	تشتمل
على	على
المجلات	مجلات
وفيديو	وفيديو
الكتب	وكتب
عن	عن
الدين	الدين
والمناظر	والمناظر
بإذن	بإذن
الله	الله

رحلة	رحلة
إلى	إلى
كابول	كابول
الحمد	الحمد
الله	الله
رب	رب
العالمين	العالمين
والصلاة	والصلاة
والسلام	والسلام
على	على
أشرق	أشرف
الانبياء	الأنبياء
والمرسلين	والمرسلين
نبينا	نبينا
محمد	محمد
وعلى	وعلى
آله	آله
وصحبه	وصحبه
اجمعين	أجمعين
اما	أما
بعد	بعد
كما	كما
تعرفون	تعرفون
من	من
العنوان	العنوان
رحلة	رحلة
إلى	إلى
كابول	كابول
أن	أن
كابول	كابول
هي	هي
عاصمة	عاصمة
أفغانستان	أفغانستان
الذي	التي
وقع	تقع
في	في
قارة	قارة
أسيا	أسيا
وهي	وهي
مكان	مكان
جميل	جميل
زينة	تزينه
الأشجار	الأشجار
والأزهار	والأزهار
والجبال	والجبال
والبحار	والبحار
وفي	وفي
يوم	يوم
من	من
الأيام	الأيام
وجدت	وجدت
فرصة	فرصة
مع	مع
زملائي	زملائي
في	في
هذه	هذه
العطلة	العطلة
وذهبت	وذهبت
مع	مع
زملائي	زملائي
إلى	إلى
عاصمة	عاصمة
أفغانستان	أفغانستان
وهي	وهي
كابول	كابول
عندما	عندما
وصلت	وصلت
إلى	إلى
كابول	كابول
ونزلت	نزلت
من	من
السيارة	السيارة
وذهبت	وذهبت
إلى	إلى
الفندق	الفندق
وأخذت	وأخذت
الغرفة	الغرفة
في	في
الفندق	الفندق
ليومين	ليومين
بألفين	بألفي
افغاني	أفغاني
يساوى	يساوي
مع	
اربع مائة	أربعمائة
ريال	ريال
ودخلت	ودخلت
إلى	إلى
الغرفة	الغرفة
وجلست	وجلست
فيه	فيها
فأمرت	فأمرت
بالطعام	بالطعام
وبعد	وبعد
أكل	أكل
الطعام	الطعام
خرجت	خرجت
من	من
افندق	الفندق
وذهبت	وذهبت
إلى	إلى
الحديقة	حديقة
اسمه	اسمها
باغ	باغ
ومش	ومش
وتجولت	وتجولت
فيه	فيها
وستفدت	واستفدت
فيه	فيها
من	من
المناظر	المناظر
العجيبة	العجيبة
والحيوانات	والحيوانات
المفترسة	المفترسة
وغير	وغير
مفترسة	المفترسة
وشاهدة	وشاهدت
فيه	فيها
الطيور	الطيور
مختلف	مختلفة
الألوان	الألوان
والاشكال	والأشكال
والأصوات	والأصوات
وعندما	وعندما
خرجت	خرجت
من	من
الحديقة	الحديقة
ذهبت	ذهبت
إلى	إلى
الملعب	الملعب
وشتريت	واشتريت
تيكت	تيكت
ودخلت	ودخلت
إليها	إليه
وتجولت	وتجولت
فيه	فيه
كثيرا	كثيرا
حتى	حتى
إلى	
صلاة	صلاة
الظهر	الظهر
وبعد	وبعد
صلاة	صلاة
الظهر	الظهر
لعبة	لعبت
مع	مع
زملائه	زملائي
كرة	كرة
القدم	القدم
لساعتين	لساعتين
متتابعتين	متتابعتين
وبعد	وبعد
ذلك	ذلك
رجعت	رجعت
إلى	إلى
الفندق	الفندق
ودخلت	ودخلت
إلى	إلى
الغرفة	الغرفة
التي	التي
كنا	كنا
فيها	فيها
من	من
قبل	قبل
وصلينا	وصلينا
صلاة	صلاة
العصر	العصر
وبعدها	وبعدها
صلاة	صلاة
المغرب	المغرب
وبعد	وبعد
صلاة	صلاة
المغرب	المغرب
خرجنا	خرجنا
من	من
النفدق	الفندق
للأكل	للأكل
إلى	في
مطعم	مطعم
آخر	آخر
وهو	وهو
شعور	مشهور
جدا	جدا
اسمه	اسمه
انتركانتنتر	انتركانتننتل
فأكلنا	فأكلنا
فيها	فيه
طعام	طعام
العشاء	العشاء
وبعد	وبعد
الطعام	الطعام
صلينا	صلينا
صلاة	صلاة
العشاء	العشاء
ورجعنا	ورجعنا
إلى	إلى
الفندق	الفندق
التي	الذي
اجرنا	أجرنا
فيه	فيه
الغرفة	الغرفة
لنوم	للنوم
وسبات	والسبات
وعندما	وعندما
صلت	وصلت
اليها	إليها
ونمت	نمت
فيها	فيها
إلى	إلى
الصباح	الصباح
وعندما	وعندما
استقتظت	استقيظت
من	من
النوم	النوم
ذهبت	ذهبت
إلى	إلى
المسجد	المسجد
لصلاة	لصلاة
الفجر	الفجر
وبعد	وبعد
صلاة	صلاة
الفجر	الفجر
ذهبت	ذهبت
الفطور	للفطور
وبعد	وبعد
ذلك	ذلك
ذهبت	ذهبت
إلى	إلى
مكان	مكان
آخر	آخر
وهو	وهو
عجيب	عجيب
جدا	جدا
وعندما	وعندما
صلت	وصلت
إليه	إليه
فدخلت	دخلت
إلى	إلى
بستان	بستان
العنب	العنب
ومعه	ومعه
بستان	بستان
الرومان	الرمان
وتحولت	وتنقلت
فيه	فيه
كثيرا	كثيرا
وجئه	وجئت
إلى	إلى
صاحب	صاحب
البستان	البستان
وشتريت	واشتريت
منه	منه
العنب	العنب
الطازج	الطازج
وجلست	وجلست
في	في
البستان	البستان
وأكلت	وأكلت
العنب	العنب
بقلب	بقلب
مريح	مستريح
ومطمئن	ومطمئن
وزملائنا	وزملاؤنا
يلعبون	يلعبون
بين	بينما
أكل	يأكلون
العنب	العنب
يسخرون	يسخرون
ويمزحون	ويمازحون
بعضهم	بعضهم
بعض	بعضا
وبعد	وبعد
ذلك	ذلك
ذهبت	ذهبت
إلى	إلى
النهر	النهر
لسباحة	للسباحة
وعندما	وعندما
قربت	اقتربت
إلى	من
النهر	النهر
فوجدت	وجدته
مملوء	مملوءا
بالماء	بالماء
وهو	وهو
يموج	يموج
كموج	كموج
الجبال	الجبال
والقيت	وألقيت
نفسه	بنفسي فيه
من	من
مكان	مكان
مرتفع	مرتفع

رحلة	رحلة
إلى	إلى
شطئى	شاطئ
البحر	البحر
في	في
اسبوع	الأسبوع
الماضي	الماضي
ذهبت	ذهبت
مع	مع
اصدقاء	أصدقائي
على	إلى
شطئ	شاطئ
البحر	البحر
التي	الذي
يقع	يقع
في	في
الدمام	الدمام
احد	أحد
من	
المناطق	المناطق
في	في
البلاد	بلاد
سعودية	السعودية
انطلاقنا	انطلقنا
من	من
الرياض	الرياض
في	في
الساعة	الساعة
سابعة	السابعة
صباحا	صباحا
ثم	ثم
ركبنا	ركبنا
بسيارة	سيارة
الأجرة	الأجرة
نستغريق	استغرقنا
في	في
الطارق	الطريق
ساعتان	ساعتين
ثم	ثم
ووقفنا	وقفنا
الى	في
المحطة	محطة
ونسترح	واسترحنا
ساعة	ساعة
كاملة	كاملة
كان	كان
الجو	الجو
حار	حارا
جيدا	جدا
هذا	هذه
اهم	أهم
الصعوبات	الصعوبات
التي	التي
نتوجه	واجهناها
لا	لا
سيما	سيما
فساد	فساد
مكيف	المكيف
في	في
السيارة	السيارة
التي	التي
ركبنا	ركبناها
ووصلنا	ووصلنا
الدمام	الدمام
في	في
الساعة	الساعة
رابعة	رابعة
مساء	مساء
حينما	حينما
	كنا
نبحث	نبحث
	عن
شطئ	شاطئ
البحر	البحر
لوجدنا	وجدنا
منظر	منظرا
جميلا	جميلا
في	
حول	حول
الدمام	الدمام
في	وفي
شطئ	شاطئ
البحر	البحر
قمنا	أقمنا
الخيمة	الخيمة
وكنا	وكنا
على	على
شطئ	شاطئ
البحر	البحر
ثلاثة	ثلاثة
ايام	أيام
وليالها	بلياليها

بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
وبعد	وبعد
فبعدما	فبعدما
عرفت	عرفت
الإسلام	الإسلام
حق	حق
المعرفة	المعرفة
رغبت	رغبت
في	في
تعلم	تعلم
هذا	هذا
الدين	الدين
العظيم	العظيم
لكي	لكي
أنج	أنجي
أولا	أولا
نقي	نفسي
من	من
عذاب	عذاب
الله	الله
ثم	ثم
أدعو	أدعو
من	من
حولي	حولي
إلى	إلى
هذا	هذا
النجاح	النجاح
فبعد	وبعد
فترة	فترة
شعرت	شعرت
أنني	أنني
لا	لا
أستطيع	أستطيع
أن	أن
أتعلم	أتعلم
هذا	هذا
الدين	الدين
تعلما	تعلما
حقيقيا	حقيقيا
ونافعا	ونافعا
إلا	إلا
الذي	بالذي
يفتح	يفتح
لي	لي
علوم	علوم
الدين	الدين
بالمفتاح	بالمفتاح
أبوابه	أبوابه
ألا	ألا
وإن	وأن
هذا	هذا
المفتاح	المفتاح
هو	هو
دراسة	دراسة
اللغة	اللغة
العربية	العربية
لأن	لأن
كل	كل
ا لنصوص	النصوص
الشرعية	الشرعية
مأثورة	المأثورة
بهذه	بهذه
اللغة	اللغة
العربية	العربية
فعلى	فعلى
كل	كل
مسلم	مسلم
راغب	راغب
في	في
تعلم	تعلم
دينه	دينه
	عليه
أولا	أولا
دراسة	دراسة
اللغة	اللغة
العربية	العربية
ذلك	لذلك
جئت	جئت
إلى	إلى
هذه	هذه
الجامعة	الجامعة
المباركة	المباركة
و إلى	وإلى
هذه	هذه
البلاد	البلاد
المباركة	المباركة
لآتعلم	لأتعلم
هذه	هذه
اللغة	اللغة
وأتخصص	وأتخصص
فيها	فيها
وبالتالي	وبالتالي
يأيت	يأتي
التفصيل	التفصيل
في	في
هذا	هذا
الأمر	الأمر
الذي	فالذي
يعيش	يعيش
في	في
بلاد	بلاد
الغرب	الغرب
يعرف	يعرف
أن	أن
المسلمين	المسلمين
في	في
حاجة	حاجة
ماسة	ماسة
إلى	إلى
من	من
يدعوهم	يدعوهم
إلى	إلى
الإسلام	الإسلام
الحقيقي	الحقيقي
ويعلمهم	ويعلمهم
دينهم	دينهم
ولنا	وأنا
أريد	أريد
التخصص	التخصص
في	في
تعليم	تعليم
اللغة	اللغة
العربية	العربية
لأن	لأن
هذا	هذا
التعليم	التعليم
يأتي	يأتي
قبل	قبل
دراسة	دراسة
العلوم	العلوم
الأخرى	الأخرى
كما	كما
ذكرت	ذكرت
في	في
الصفحة	الصفحة
السابقة	السابقة
وعائلتي	وعائلتي
عموما	عموما
ووالدتي	ووالدتي
خصوصا	خصوصا
تدعمني	تدعمني
في	في
هذه	هذه
الرغبة	الرغبة
فجزاهم	فجازاها
الله	الله
خيرا	خير
الجزاء	الجزاء
أختم	أختم
سائلا	سائلا
الله	الله
أن	أن
يوفقني	يوفقني
في	في
هذا	هذا
الأمر	الأمر
وصلى	وصلى
الله	الله
على	على
نبينا	نبينا
محمد	محمد
وعلى	وعلى
آله	آله
وصحبه	وصحبه
أجمعين	أجمعين

الرحلة	الرحلة
إلى	إلى
مكة	مكة
للعمرة	للعمرة
من	من
المعروف	المعروف
أن	أن
مكة	مكة
المكرمة	المكرمة
محور	محور
المسلمين	المسلمين
جميعا	جميعا
قبل	قبل
سنتين	سنتين
أي	أي
عام	عام
2012	2012
تقريبا	تقريبا
أذهب	ذهبت
إلى	إلى
مكة	مكة
المكرمة	المكرمة
لأداء	لأداء
العمرة	العمرة
مع	مع
مركز	مركز
دعوة	دعوة
الصينيين	الصينيين
كنا	كنا
طلاب	طلابا
جددا	جددا
مدة	مدة
الرحلة	الرحلة
تكون	تكون
أول	أول
مرة	مرة
للعمرة	للعمرة
المقصود	المقصود
	من
هذه	هذه
الرحلة	الرحلة
هي	هو
تعريف	تعريف
الطلاب	الطلاب
	على
مكة	مكة
المكرمة	المكرمة
ومشرفها	ومشارفها
وأجر	وأجر
الصلاة	الصلاة
فيها	فيها
وأداء	وأداء
عبادات	العبادات
لله	لله
وحده	وحده
ليرجو	ليرجى
ثوابه	ثوابه
ويشعر	وليشعر
الطلاب	الطلاب
بعظمتها	بعظمتها
وأهميتها	وأهميتها
وأهم	وأهم
المقصود	مقصد
هي	هو
	أن
يجيب	يجيبوا
دعوة	دعوة
اله	الإله
قال	قال
الله	الله
تعالى	تعالى
وأتمو	وأتموا
الحج	الحج
والعمرة	والعمرة
لله	لله
يرى	يرى
جمهور	جمهور
العلماء	العلماء
أن	أن
العمرة	العمرة
واجبة	واجبة
مرة	مرة
واحدة	واحدة
في	في
الحياة	الحياة
أن	وأن
الله	الله
أمرنا	أمرنا
العمرة	بالعمرة
بأمره	بأمره
الأمر	والأمر
يفيد	يفيد
الوجوب	الوجوب
وهذا	وهذا
قول	قول
العلماء	العلماء
وهذه	وهذا
أهم	أهم
المقصود	مقصد
في	في
هذه	هذه
الرحلة	الرحلة
بدأت	بدأت
الرحلة	الرحلة
في	في
الصباح	الصباح
كان	كان
طالب	طالب
ماجستير	ماجستير
أميرا	أميرا
في	في
هذه	هذه
الرحلة	الرحلة
وينظم	وينظم
أمور	أمور
الرحلة	الرحلة
مثلا	مثلا
الوجبات	واجبات
السفر	السفر
برامج	البرامج
إلى	وإلى
غير	غير
ذلك	ذلك
عندما	عندما
نركب	ركبنا
السيارة	السيارة
هو	هو
علمنا	علمنا
دعاء	دعاء
السفر	السفر
الله	الله
أكبر	أكبر
الله	الله
أكبر	أكبر
سبحان	سبحان
الذي	الذي
سخر	سخر
لنا	لنا
هذا	هذا
وما	وما
كنا	كنا
له	له
مقرنين	مقرنين
وإنا	وأنا
إلى	إلى
ربنا	ربنا
منقلبون	منقلبون
وبعد	وبعد
الدعاء	دعاء
السفر	السفر
	يقرأ
طالب	طالب
واحد	واحد
يقرأ	
القرآن	القرآن
بصوت	بصوت
جميل	جميل
لتفتح	لتفتتح
البرامج	برامج
السفر	السفر
وبعد	وبعد
ذلك	ذلك
ينظم	ينظم
برامج	برامجا
مختلف	مختلفة
برنامج	برنامجا
ثقافية	ثقافيا
وبرنامج	وبرنامجا
دينية	دينيا
وبرنامج	وبرنامجا
دنيوية	دنيويا
إذا	وإذا
فاز	فاز
الطالب	الطالب
في	في
البرنامج	برنامج
يعطيه	يعطيه
الجائزة	الجائزة
ليشجع عليه	ليشجعه
عند	عندما
ولصنا	وصلنا
إلى	إلى
الميقاتقرن	الميقات قرن
المنازل	المنازل
السيل	السيل
الكبير	الكبير
نشتري	اشترينا
لباس	لباس
الإحرام	الإحرام
ونغتسل	واغتسلنا
ونتطيب	وتطيبنا
قبل	قبل
النية	النية
وننوي	ونوينا
الدخول	الدخول
إلى	إلى
النسك	النسك
وتعليم	وتعلمنا
كيفية	كيفية
	لبس
لباس	لباس
الإحرام	الإحرام
وتعليم	وتعلمنا
أيضا	أيضا
حكم	حكم
العمرة	العمرة
وواجبه	وواجبها
وسننه	وسننها
إلى	وإلى
غير	غير
ذلك	ذلك

تخصصى	تخصصي
فى	في
المستقبل	المستقبل
هوالتفسيرفى	هو التفسير فى
ايام	أيام
	التفكير
	في
مستقبلى	مستقبلي
اخترت	اخترت
هذا	هذا
التخصص	التخصص
لاننى	لأنه
عندى	عندي
الر غبة	رغبة
فيه	فيه
واريد	وأريد
ان	أن
اكون	أكون
مفسرا	مفسرا
فى	في
بلدى	بلدي
ادعو	أدعو
الناس	الناس
الى	إلى
الاسلام	الإسلام
وابين	وأبين
لهم	لهم
سماحة	سماحة
الاسلام	الإسلام
وفى	وفي
بلدى	بلدي
هناك	هناك
قلةعد	قلة
د	لعدد
مفسرين	المفسرين
لا	فلا
تكا د	تكاد
تجد	تجد
من	من
هو	هو
متخصص	متخصص
فى	في
هذا	هذا
مجال	المجال
اريدامللاء	فأريد ملأ
هذه	هذا
الفراعة	الفراغ
نعم	نعم
هنا ك	هناك
تشجيع	تشجيع
كبير	كبير
لى	لي
من	من
قبل	قبل
اسرتى	أسرتي
واساتذى	وأساتذتي
وزملاىءى	وزملائي
على	على
اختيارى	اختيار
هذا	هذا
التخصص	التخصص
للانهم	لأنهم
على	على
دراية	دراية
تا مة	تامة
ان	أن
هذا	هذا
التخصص	التخصص
منا سب	مناسب
لى	لي

مسؤوليتي	مسؤوليتي
في	في
المستقبل	المستقبل
كم	كم
أتمنى	أتمنى
أن	أن
أدرس	أدرس
في	في
جامعة	جامعة
من	من
الجامعات	الجامعات
الإسلامية	الإسلامية
قبل	قبل
أن	أن
جئت	أجيء
إلى	إلى
السعودية	السعودية
تعلمت	تعلمت
العلوم	العلوم
الإسلامية	الإسلامية
في	في
الصين	الصين
منذ	منذ
أنا	أن كنت
صغير	صغيرا
وبعد	وبعد
التخرج	التخرج
من	من
المدرسة	المدرسة
الثانوية	الثانوية
انتقلت	انتقلت
إلى	إلى
المسجد	المسجد
لدراسة	لدراسة
اللغة	اللغة
العربية	العربية
والعلوم	والعلوم
الإسلامية	الإسلامية
ولقيت	ولقيت
أستاذا	أستاذا
ممتازا	ممتازا
هو	هو
تخرج	تخرج
من	من
كلية	كلية
الدعوة	الدعوة
بالمدينة	بالمدينة
المنورة	المنورة
وقام	وقام
بالدعوة	بالدعوة
في	في
الصين	الصين
ويدرس	ويدرس
الطلاب	الطلاب
في	في
المسجد	المسجد
وكان	وكان
حسن	حسن
الخلق	الخلق
تأثرت	وتأثرت
منه	به
كثيرا	كثيرا
فلذلك	فلذلك
بالنسبة	بالنسبة
لي	لي
أنا	أنا
كنت	كنت
أرغب	أرغب
في	في
دراسة	دراسة
الدعوة	الدعوة
كم	كم
كنت	كنت
أتمنى	أتمنى
أن	أن
أتخصص	أتخصص
بالكلية	بكلية
الدعوة	الدعوة
لو	أو
	أن
أدرس	أدرس
في	في
جامعة	جامعة
من	من
الجامعات	الجامعات
الإسلامية	الإسلامية
في	في
المستقبل	المستقبل
الآن	الآن
الحمد	الحمد
لله	لله
	أنا
أدرس	أدرس
في	في
جامعة	جامعة
الإمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامية	الإسلامية
عندما	عندما
جئت	جئت
إلى	إلى
السعودية	السعودية
عرفت	عرفت
أن	أن
جامعتنا	جامعتنا
مشهورة	مشهورة
بالكلية	بكلية
الشريعة	الشريعة
فلذلك	فلذلك
أرغب	أرغب
أن	أن
أدرس	أدرس
في	في
كلية	كلية
الشريعة	الشريعة
بعد	بعد
انتهاء	الانتهاء
من	من
المعهد	المعهد
من	من
المعروف	المعروف
أن	أن
الصين	الصين
دولة	دولة
الكفر	الكفر
والمسلمون	والمسلمون
يعيشون	يعيشون
فيها	فيها
وأصابتهم	وأصابتهم
المشاكل	المشاكل
الدينية	الدينية
الناس	الناس
يحتاجون	يحتاجون
إلى	إلى
الدين	الدين
الصحيح	الصحيح
والعقيدة	والعقيدة
الصافية	الصافية
فلذلك	فلذلك
مسؤوليتنا	مسؤوليتنا
عظيمة	عظيمة
أتمنى	أتمنى
لو	لو
أتخرج	أتخرج
من	من
كلية	كلية
الشريعة	الشريعة
وبعد	وبعد
انتهائي	انتهائي
من	من
الجامعة	الجامعة
وأقوم	أقوم
بالدعوة	بالدعوة
حتى	حتى
ينفع	أنفع
الناس	الناس
بهذا	بهذا
العلم	العلم
إن	إن
شاء	شاء
الله	الله
تعالى	تعالى

التخصص	التخصص
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
التخصص	التخصص
الذي	الذي
كنت	كنت
أريد	أريده
وأخترت	واخترت
أن	أن
أعمله	أعمل فيه
في	في
مستقبل	المستقبل
على	ألا
وهي	وهو
أصول	أصول
الدين	الدين
وهذه	وهذه
مهمة	مهمة
جدا	جدا
في	في
بلدي	بلدي
لأن	لأني
قبل	قبل
أن	أن
النحو	ألتحق
في	
هذه	
الجامعة	بجامعة
الإمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامية	الإسلامية
كنت	كنت
أتمنى	أتمنى
أن	أن
التحق	ألتحق
أو	أو
أدرس	أدرس
هنا	هنا
لأساعد	لأساعد
في	في
بلادنا	بلادنا
وما	وما
حولها	حولها
لأن	لأن
في	في
بلدنا	بلدنا
هناك	هناك
أديان	أديان
كثيرة	كثيرة
منتشرة	منتشرة
غير	غير
صحيحة	صحيحة
لذلك	لذلك
كنت	كنت
أريد	أريد
أن	أن
أصححهم	أصححها
حتى	حتى
يعرفوا	يعرفوا
الدين	الدين
الصحيح	الصحيح
على	ألا
وهو	وهم
أهل	أهل
السنة	السنة
والجماعة	والجماعة
الأديان	والأديان
الموجودة	الموجودة
عندنا	عندنا
منها	منها
دين	الدين
الشيعي	الشيعي
وهذا	وهذا
المذهب	المذهب
يكثر	يكثر
علينا	عندنا
في	في
هذا	هذا
الزمن	الزمن
وقبل	وقبل
أن	أن
أدرس	أدرس
هنا	هنا
كان	كان
ينتشر	ينتشر
في	في
بلدنا	بلدنا
وكذلك	وكذلك
في	في
بلدان	بلدان
أخرى	أخرى
وكذلك	وكذلك
حينما	حينما
قبلت	قبلت
في	في
هذه	هذه
الجامعة	الجامعة
قديما	قديما
وصى	أوصي
إلي	إلي
أن	بأن
أختار	أختار
هذا	هذا
التخصص	التخصص
لكي	لكي
أساعد	أساعد
على	
بلدنا	بلدنا
في	في
اصلاح	إصلاح
هذه	هذه
الأديان	الأديان
السيئة	السيئة
الضالة	الضالة
ولما	ولما
جئت	جئت
هنا	هنا
أو	أو
وصلت	وصلت
	إلى
هنا	هنا
وسألت	وسألت
على	من
أحد	أحد
الطالب	الطلاب
في	في
هذه	هذه
الجامعة	الجامعة
عن	عن
أي	أية
كلية	كلية
تريد	أريد
أن	أن
أدخله	أدخل
قبل	قبل
أن	أن
أقول	أقول
له	له
رأي	رأيي
وقال	قال
أقول	أقول
لك	لك
الحق	الحق
وتساعد	لتساعد
منا	من
وفي	في
بلدك	بلدك
	يجب
أن	أن
تختار	تختار
التخصص	تخصص
أصول	أصول
الدين	الدين
حتى	حتى
	أنه
حدثني	حدثني
أو	أو
أخبرني	أخبرني
	عن
فضائله	فضائله
وفوائده	وفوائده
وغيرها	وغيرها

التخصص	التخصص
في	في
المصرفية	المصرفية
الاسلامية	الإسلامية
التخصص	التخصص
الذي	الذي
أرغب	أرغب
في	في
دراستي	دراسته
هو	هو
الفقه	الفقه
والتخصص	والتخصص
الذي	الذي
أرغب	أرغب
	في
للعمل	العمل
	فيه
في	في
المستقبل	المستقبل
هي	هو
مصرفية	المصرفية
الاسلامية	الإسلامية
السبب	وسبب
الذي أخترت	اختياري
هذه	لهذه
الاشياء	الأشياء
هي	هو
المطلوب	أنها مطلوبة
في	في
عصرنا	عصرنا
هذه	هذه
المهارة	المهارة
تحتاج	يحتاج
الطلاب	طلاب
العلم	العلم
أن	أن
يدخلون	يدخلوا
فيها	فيها
ويديرون	ويديروا
ويصلحون	ويصلحوا
الانظمة	الأنظمة
التي	التي
وجد	توجد
الآن	الآن
أن	أنا
تخرجت	تخرجت
من	من
كلية	كلية
التجارية	التجارة
من	من
أحد	إحدى
جامعة	الجامعات
من	من
جامعات	جامعات
الكندي	الكندي
ولذلك	ولذلك
أجد	أجد
مصرفية	المصرفية
الاسلامي	الإسلامية
مثمرة	مثمرة
وسهلا	وسهلة
لي	لدي
عندي	عندي
صدقان	صديقان
الذان	
يعملان	يعملان
في	في
هذه	هذه
منهة	المهنة
من	من
المعوقات	المعوقات
أن	أن
معظم	معظم
المصارف	المصارف
يعطلون	يعطل الناس
به	بسببها
ويدخلون	ويدخلون
في	في
الربا	الربا
في	في
العالم	العالم
وذالك	وذلك
ينقص	ينقص
فرصة	الفرص
للاشخاص	للأشخاص
الذين	الذين
يريدون	يريدون
رزقا	رزقا
حلالل	حلالا
ولذلك	ولذلك
كثير	كثير
من	من
طلاب	طلاب
العمل	العمل
لا	لا
يجدون	يجدون
التشجيع	التشجيع
للمطارده	على المطاردة
والملاحقة	والملاحقة
على	بسبب
هذه	هذه
الطرق	الطرق

كليية	كلية
الشريعة	الشريعة
الحمد	الحمد
لله	لله
رب	رب
العالمين	العالمين
والسلاة	والصلاة
والسلام	والسلام
على	على
رسول	رسول
الله	الله
أما	أما
بعد	بعد
أنا	أنا
أرغب	أرغب
	في
أن	أن
ألتحق	ألتحق
في كلية	بكلية
الشريعة	الشريعة
لأن	لأن
هذه	هذه
الكلية	الكلية
	هي
أفضل	أفضل
الكليات	الكليات
توجد	توجد
فيها	فيها
صورة	صورة
الإسلام	الإسلام
وأيضا	وأيضا
الناس	الناس
إذاعرفوا	إذا عرفوا
أنك	أنك
درست	درست
في	في
المملكة	المملكة
العربية	العربية
السعودية	السعودية
أنت	فأنت
تعرف	تعرف
	عن
كل	كل
ممايتعلق	ما يتعلق
بالإسلام	بالإسلام
هم	فهم
لأ	لا
يسألونك	يسألونك
عن	عن
التخصصك	تخصصك
مباشرة	مباشرة
	بل
يسألونك	يسألونك
عن	عن
مسألة	مسائل
والأحكام	وأحكام
في	في
الإسلام	الإسلام
كقضية	كقضية
الصلاة	الصلاة
والزواج	والزواج

تخصصي	تخصصي
في	في
المستقبل	المستقبل
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
أنا	أنا
طالب	طالب
اللغة	لغة
العربية	عربية
في	في
معهد	معهد
اللغة	اللغة
العربية	العربية
بجامعة	بجامعة
الملك	الملك
سعود	سعود
أريد	أريد
الالتحاق	الإلتحاق
بعد	بعد
انتهاء	انتهاء
الدراسة	الدراسة
في	في
المعهد	المعهد
إلى كلية	بكلية
التربية	التربية
في	في
تخصصات	تخصصات
القرآن	القرآن
اخترت	اخترت
هذا	هذا
التخصص	التخصص
لكي	لأنني
أحبه	أحبه
كثيرا	كثيرا
وخاصة	وخاصة
أنا	أنني
اشتاق	أشتاق
منذ	منذ
صغري	صغري
أن	أن
أكون	أكون
عالما	عالما
بالقرآن	بالقرآن
الكريم	الكريم
لكي	لكي
أعلمه	أعلمه
وأعمل	وأعمل
على	على
منواله	منواله
واعلمه	وأعلمه
الناس	للناس
وأرشد	وأرشد
الناس	الناس
إلى	إلى
سبيل	سبيل
الله	الله
المستقيم	المستقيم
بتوفيق	بتوفيق
الله	الله
وهدايته	وهدايته
