Document	Raw	Corrected	Operation
EN-140-85999	sell	selling	EDIT
EN-140-85999	their	their	NO_CHANGE
EN-140-85999	goods	goods	NO_CHANGE
EN-140-85999	through	through	NO_CHANGE
EN-140-85999	the	the	NO_CHANGE
EN-140-85999	internet,	Internet,	EDIT
EN-140-85999	and	and	NO_CHANGE
EN-140-85999	an	an	NO_CHANGE
EN-140-85999	important	important	NO_CHANGE
EN-140-85999	part	part	NO_CHANGE
EN-140-85999	of	of	NO_CHANGE
EN-140-85999	selling	selling	NO_CHANGE
EN-140-85999	such	such	NO_CHANGE
EN-140-85999	items	items	NO_CHANGE
EN-140-85999	is	is	NO_CHANGE
EN-140-85999	through	through	NO_CHANGE
EN-140-85999	famous	famous	NO_CHANGE
EN-140-85999	names.	names.	NO_CHANGE
EN-140-85999	You	You	NO_CHANGE
EN-140-85999	would	would	NO_CHANGE
EN-140-85999	be	be	NO_CHANGE
EN-140-85999	surprised	surprised	NO_CHANGE
EN-140-85999	at	at	NO_CHANGE
EN-140-85999	the	the	NO_CHANGE
EN-140-85999	effect	effect	NO_CHANGE
EN-140-85999	of	of	NO_CHANGE
EN-140-85999	endorsing	endorsing	NO_CHANGE
EN-140-85999	a	a	NO_CHANGE
EN-140-85999	product	product	NO_CHANGE
EN-140-85999	through	through	NO_CHANGE
EN-140-85999	famous	famous	NO_CHANGE
EN-140-85999	people,	people;	EDIT
EN-140-85999	a	a	NO_CHANGE
EN-140-85999	single	single	NO_CHANGE
EN-140-85999	picture	picture	NO_CHANGE
EN-140-85999	of	of	NO_CHANGE
EN-140-85999	an	an	NO_CHANGE
EN-140-85999	endorsed	endorsed	NO_CHANGE
EN-140-85999	product	product	NO_CHANGE
EN-140-85999	next	next	NO_CHANGE
EN-140-85999	to	to	NO_CHANGE
EN-140-85999		a	INSERT
EN-140-85999	celebrity	celebrity	NO_CHANGE
EN-140-85999	can	can	NO_CHANGE
EN-140-85999	change	change	NO_CHANGE
EN-140-85999	everything.	everything.	NO_CHANGE
EN-140-85999	In	In	NO_CHANGE
EN-140-85999	addition	addition	NO_CHANGE
EN-140-85999	to	to	NO_CHANGE
EN-140-85999	that,	that,	NO_CHANGE
EN-140-85999	big	big	NO_CHANGE
EN-140-85999	names	names	NO_CHANGE
EN-140-85999	can	can	NO_CHANGE
EN-140-85999	earn	earn	NO_CHANGE
EN-140-85999	a	a	NO_CHANGE
EN-140-85999	considerably	considerably	NO_CHANGE
EN-140-85999	huge	huge	NO_CHANGE
EN-140-85999	amount	amount	NO_CHANGE
EN-140-85999	of	of	NO_CHANGE
EN-140-85999	money	money	NO_CHANGE
EN-140-85999	through	through	NO_CHANGE
EN-140-85999	endorsing	endorsing	NO_CHANGE
EN-140-85999	a	a	NO_CHANGE
EN-140-85999	product,	product	EDIT
EN-140-85999	or	or	NO_CHANGE
EN-140-85999	being	being	NO_CHANGE
EN-140-85999	an	an	NO_CHANGE
EN-140-85999	ambassador	ambassador	NO_CHANGE
EN-140-85999	to	to	NO_CHANGE
EN-140-85999	said	some	EDIT
EN-140-85999	item,	item,	NO_CHANGE
EN-140-85999	whether	whether	NO_CHANGE
EN-140-85999	it	it	NO_CHANGE
EN-140-85999	was	was	NO_CHANGE
EN-140-85999	through	through	NO_CHANGE
EN-140-85999	pictures,	pictures,	NO_CHANGE
EN-140-85999	blogs,	blogs	EDIT
EN-140-85999	or	or	NO_CHANGE
EN-140-85999	even	even	NO_CHANGE
EN-140-85999	a	a	NO_CHANGE
EN-140-85999	podcast	podcast	NO_CHANGE
EN-140-85999	introduing	introducing	EDIT
EN-140-85999	the	the	NO_CHANGE
EN-140-85999	product	product	NO_CHANGE
EN-140-85999	to	to	NO_CHANGE
EN-140-85999	the	the	NO_CHANGE
EN-140-85999	public.	public.	NO_CHANGE
EN-140-86027	The	The	NO_CHANGE
EN-140-86027	United	United	NO_CHANGE
EN-140-86027	Arab	Arab	NO_CHANGE
EN-140-86027	Emirates	Emirates	NO_CHANGE
EN-140-86027	has	has	NO_CHANGE
EN-140-86027	been	been	NO_CHANGE
EN-140-86027	known	known	NO_CHANGE
EN-140-86027	for	for	NO_CHANGE
EN-140-86027	being	being	NO_CHANGE
EN-140-86027	one	one	NO_CHANGE
EN-140-86027	of	of	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	fastest	fastest	NO_CHANGE
EN-140-86027	countries	countries	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	develop	develop	NO_CHANGE
EN-140-86027	when	when	NO_CHANGE
EN-140-86027	it	it	NO_CHANGE
EN-140-86027	comes	comes	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	education,	education,	NO_CHANGE
EN-140-86027	medicine	medicine	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	housing.	housing;	EDIT
EN-140-86027	And	and	EDIT
EN-140-86027	from	from	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	early	early	NO_CHANGE
EN-140-86027	seventies	seventies,	EDIT
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	went	went	NO_CHANGE
EN-140-86027	through	through	NO_CHANGE
EN-140-86027	so	so	NO_CHANGE
EN-140-86027	many	many	NO_CHANGE
EN-140-86027	changes	changes	NO_CHANGE
EN-140-86027	through	throughout	EDIT
EN-140-86027	out		DELETE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	history,	history	EDIT
EN-140-86027		—	INSERT
EN-140-86027	from	from	NO_CHANGE
EN-140-86027	traditional	traditional	NO_CHANGE
EN-140-86027	houses	houses	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	few	few	NO_CHANGE
EN-140-86027	of	of	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	most	most	NO_CHANGE
EN-140-86027	advanced	advanced	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	modern	modern	NO_CHANGE
EN-140-86027	houses	houses	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	skyscrapers.	skyscrapers.	NO_CHANGE
EN-140-86027	The	The	NO_CHANGE
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	has	has	NO_CHANGE
EN-140-86027	been	been	NO_CHANGE
EN-140-86027	ranked	ranked	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	first	first	NO_CHANGE
EN-140-86027	around	in	EDIT
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	world	world	NO_CHANGE
EN-140-86027	to	for	EDIT
EN-140-86027	have	having	EDIT
EN-140-86027	built	built	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	tallest	tallest	NO_CHANGE
EN-140-86027	skyscraper	skyscraper	NO_CHANGE
EN-140-86027		—	INSERT
EN-140-86027	`burj	"""Burj"	EDIT
EN-140-86027	khalifa`,	"Khalifa"""	EDIT
EN-140-86027		—	INSERT
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	has	has	NO_CHANGE
EN-140-86027	also	also	NO_CHANGE
EN-140-86027	built	built	NO_CHANGE
EN-140-86027	one	one	NO_CHANGE
EN-140-86027	of	of	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	biggest	biggest	NO_CHANGE
EN-140-86027	shopping	shopping	NO_CHANGE
EN-140-86027	malls	malls	NO_CHANGE
EN-140-86027	in	in	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	world,	world,	NO_CHANGE
EN-140-86027	known	known	NO_CHANGE
EN-140-86027	as.	as	EDIT
EN-140-86027	`The	"""The"	EDIT
EN-140-86027	Dubai	Dubai	NO_CHANGE
EN-140-86027	Mall`.This	"Mall."""	EDIT
EN-140-86027		This	INSERT
EN-140-86027	mall	mall	NO_CHANGE
EN-140-86027	has	has	NO_CHANGE
EN-140-86027	more	more	NO_CHANGE
EN-140-86027	the	than	EDIT
EN-140-86027	2500	2500	NO_CHANGE
EN-140-86027	shops	shops	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	restaurants!	restaurants!	NO_CHANGE
EN-140-86027	the	The	EDIT
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	is	is	NO_CHANGE
EN-140-86027	also	also	NO_CHANGE
EN-140-86027	known	known	NO_CHANGE
EN-140-86027	for	for	NO_CHANGE
EN-140-86027	having	having	NO_CHANGE
EN-140-86027	more	more	NO_CHANGE
EN-140-86027	than	than	NO_CHANGE
EN-140-86027	five	five	NO_CHANGE
EN-140-86027	tourist		DELETE
EN-140-86027	attracting	tourist-attracting	EDIT
EN-140-86027	cities,	cities,	NO_CHANGE
EN-140-86027	such	such	NO_CHANGE
EN-140-86027	as	as	NO_CHANGE
EN-140-86027	Fujairah,	Fujairah,	NO_CHANGE
EN-140-86027	Sharjah,	Sharjah,	NO_CHANGE
EN-140-86027	Abu	Abu	NO_CHANGE
EN-140-86027	Dhabi,	Dhabi,	NO_CHANGE
EN-140-86027	Dubai	Dubai	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	other	other	NO_CHANGE
EN-140-86027	several	several	NO_CHANGE
EN-140-86027	cities.	cities.	NO_CHANGE
EN-140-86027	The	The	NO_CHANGE
EN-140-86027	country	country	NO_CHANGE
EN-140-86027	is	is	NO_CHANGE
EN-140-86027	also	also	NO_CHANGE
EN-140-86027	known	known	NO_CHANGE
EN-140-86027	for	for	NO_CHANGE
EN-140-86027	being	being	NO_CHANGE
EN-140-86027	respectful	respectful	NO_CHANGE
EN-140-86027	towards	towards	NO_CHANGE
EN-140-86027	everyone,	everyone,	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	locals	locals	NO_CHANGE
EN-140-86027	have	have	NO_CHANGE
EN-140-86027	learned	learned	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	be	be	NO_CHANGE
EN-140-86027	kind	kind	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	tolerant	tolerant	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	everyone	everyone	NO_CHANGE
EN-140-86027	from	from	NO_CHANGE
EN-140-86027	Sheihk	Sheikh	EDIT
EN-140-86027	Zayed,	Zayed,	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	founder	founder	NO_CHANGE
EN-140-86027	of	of	NO_CHANGE
EN-140-86027		the	INSERT
EN-140-86027	UAE.	UAE.	NO_CHANGE
EN-140-86027	The	The	NO_CHANGE
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	has	has	NO_CHANGE
EN-140-86027	made	made	NO_CHANGE
EN-140-86027		a	INSERT
EN-140-86027	alot	lot	EDIT
EN-140-86027	of	of	NO_CHANGE
EN-140-86027	advanced	advanced	NO_CHANGE
EN-140-86027	developments	developments	NO_CHANGE
EN-140-86027	in	in	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	past	past	NO_CHANGE
EN-140-86027	10	10	NO_CHANGE
EN-140-86027	years.	years.	NO_CHANGE
EN-140-86027	A	A	NO_CHANGE
EN-140-86027	few	few	NO_CHANGE
EN-140-86027	examples	examples	NO_CHANGE
EN-140-86027	of	of	NO_CHANGE
EN-140-86027	which	them	EDIT
EN-140-86027		are	INSERT
EN-140-86027		that	INSERT
EN-140-86027	they	they	NO_CHANGE
EN-140-86027	have	have	NO_CHANGE
EN-140-86027	built	built	NO_CHANGE
EN-140-86027	robots	robots	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	work	work	NO_CHANGE
EN-140-86027	in	in	NO_CHANGE
EN-140-86027	cafes	cafes,	EDIT
EN-140-86027	and		DELETE
EN-140-86027	restaurants,	restaurants	EDIT
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	also	also	NO_CHANGE
EN-140-86027	in	in	NO_CHANGE
EN-140-86027	some	some	NO_CHANGE
EN-140-86027	courts.	courts.	NO_CHANGE
EN-140-86027	The	The	NO_CHANGE
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	also	also	NO_CHANGE
EN-140-86027	developed	developed	NO_CHANGE
EN-140-86027	it`s	its	EDIT
EN-140-86027	own	own	NO_CHANGE
EN-140-86027	SAT	SAT	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	officialy	officially	EDIT
EN-140-86027	released	released	NO_CHANGE
EN-140-86027	it	it	NO_CHANGE
EN-140-86027	in	in	NO_CHANGE
EN-140-86027	space	space	NO_CHANGE
EN-140-86027	last	last	NO_CHANGE
EN-140-86027	year.	year.	NO_CHANGE
EN-140-86027	In	In	NO_CHANGE
EN-140-86027	my	my	NO_CHANGE
EN-140-86027	opinion,	opinion,	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	should	should	NO_CHANGE
EN-140-86027	keep	keep	NO_CHANGE
EN-140-86027	invisioning	envisioning	EDIT
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	future	future	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	always	always	NO_CHANGE
EN-140-86027	strive	strive	NO_CHANGE
EN-140-86027	for	for	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	better,	better;	EDIT
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	I	I	NO_CHANGE
EN-140-86027	have	have	NO_CHANGE
EN-140-86027	noticed	noticed	NO_CHANGE
EN-140-86027	some	some	NO_CHANGE
EN-140-86027	positive	positive	NO_CHANGE
EN-140-86027	change	change	NO_CHANGE
EN-140-86027	in	in	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	locals	locals,	EDIT
EN-140-86027	including	including	NO_CHANGE
EN-140-86027	myself,	myself,	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	I`m	I'm	EDIT
EN-140-86027	looking	looking	NO_CHANGE
EN-140-86027	forward	forward	NO_CHANGE
EN-140-86027	to	to	NO_CHANGE
EN-140-86027	what	what	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	future	future	NO_CHANGE
EN-140-86027	holds,	holds	EDIT
EN-140-86027	because	because	NO_CHANGE
EN-140-86027		the	INSERT
EN-140-86027	UAE	UAE	NO_CHANGE
EN-140-86027	has	has	NO_CHANGE
EN-140-86027	come	come	NO_CHANGE
EN-140-86027	far	far	NO_CHANGE
EN-140-86027	through	through	NO_CHANGE
EN-140-86027	the	the	NO_CHANGE
EN-140-86027	advanced	advanced	NO_CHANGE
EN-140-86027	technologies	technologies	NO_CHANGE
EN-140-86027	and	and	NO_CHANGE
EN-140-86027	future	future	NO_CHANGE
EN-140-86027	visions	visions	NO_CHANGE
EN-140-86027	of	of	NO_CHANGE
EN-140-86027		a	INSERT
EN-140-86027	moderanised	modernised	EDIT
EN-140-86027	country.	country.	NO_CHANGE
EN-140-86032	The	The	NO_CHANGE
EN-140-86032	effect	effect	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	In	in	EDIT
EN-140-86032	the	the	NO_CHANGE
EN-140-86032	past	past	NO_CHANGE
EN-140-86032	decade,	decade	EDIT
EN-140-86032	social	Social	EDIT
EN-140-86032	media's	media's	NO_CHANGE
EN-140-86032	popularity	popularity	NO_CHANGE
EN-140-86032	has	has	NO_CHANGE
EN-140-86032	increased	increased	NO_CHANGE
EN-140-86032	over	over	NO_CHANGE
EN-140-86032	time.	time.	NO_CHANGE
EN-140-86032	People	People	NO_CHANGE
EN-140-86032	use	use	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	communicate	communicate	NO_CHANGE
EN-140-86032	with	with	NO_CHANGE
EN-140-86032	one	one	NO_CHANGE
EN-140-86032	another	another	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	post	post	NO_CHANGE
EN-140-86032	pictures,	pictures,	NO_CHANGE
EN-140-86032	videos,	videos	EDIT
EN-140-86032		and	INSERT
EN-140-86032	thoughts	thoughts	NO_CHANGE
EN-140-86032	to	on	EDIT
EN-140-86032	their	their	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	account.	account.	NO_CHANGE
EN-140-86032	It	It	NO_CHANGE
EN-140-86032	has	has	NO_CHANGE
EN-140-86032	become	become	NO_CHANGE
EN-140-86032	so	so	NO_CHANGE
EN-140-86032	popular	popular	NO_CHANGE
EN-140-86032	that	that	NO_CHANGE
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	eventually	eventually	NO_CHANGE
EN-140-86032	became	became	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	part	part	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	our	our	NO_CHANGE
EN-140-86032	everyday	everyday	NO_CHANGE
EN-140-86032	life.	life.	NO_CHANGE
EN-140-86032	Nowadays	Nowadays,	EDIT
EN-140-86032	you	you	NO_CHANGE
EN-140-86032	will	will	NO_CHANGE
EN-140-86032	always	always	NO_CHANGE
EN-140-86032	see	see	NO_CHANGE
EN-140-86032	people,	people	EDIT
EN-140-86032		—	INSERT
EN-140-86032	more	more	NO_CHANGE
EN-140-86032	specifically	specifically	NO_CHANGE
EN-140-86032	teenagers	teenagers	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	young	young	NO_CHANGE
EN-140-86032	adults	adults	NO_CHANGE
EN-140-86032		—	INSERT
EN-140-86032	always	always	NO_CHANGE
EN-140-86032	facing	facing	NO_CHANGE
EN-140-86032	their	their	NO_CHANGE
EN-140-86032	phone	phone	NO_CHANGE
EN-140-86032	scrolling	scrolling	NO_CHANGE
EN-140-86032	through	through	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	sites.	sites.	NO_CHANGE
EN-140-86032	At	At	NO_CHANGE
EN-140-86032	this	this	NO_CHANGE
EN-140-86032	point	point,	EDIT
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	has	has	NO_CHANGE
EN-140-86032	started	started	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	affect	affect	NO_CHANGE
EN-140-86032	our	our	NO_CHANGE
EN-140-86032	lives	lives	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	individuals	individuals	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	society.	society.	NO_CHANGE
EN-140-86032	Firstly,	Firstly,	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	individuals	individuals,	EDIT
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	has	has	NO_CHANGE
EN-140-86032	started	started	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	take	take	NO_CHANGE
EN-140-86032	many	many	NO_CHANGE
EN-140-86032	hours	hours	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	our	our	NO_CHANGE
EN-140-86032	day.	day.	NO_CHANGE
EN-140-86032	a	A	EDIT
EN-140-86032	study	study	NO_CHANGE
EN-140-86032	showed	showed	NO_CHANGE
EN-140-86032	that	that	NO_CHANGE
EN-140-86032	people	people	NO_CHANGE
EN-140-86032	use	use	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	from	from	NO_CHANGE
EN-140-86032	2	2	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	3	3	NO_CHANGE
EN-140-86032	hours	hours	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	day.	day,	EDIT
EN-140-86032	But	but	EDIT
EN-140-86032	if	if	NO_CHANGE
EN-140-86032	someone	someone	NO_CHANGE
EN-140-86032	is	is	NO_CHANGE
EN-140-86032	really	really	NO_CHANGE
EN-140-86032	addicted	addicted,	EDIT
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	can	can	NO_CHANGE
EN-140-86032	go	go	NO_CHANGE
EN-140-86032		up	INSERT
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	5	5	NO_CHANGE
EN-140-86032	hours	hours	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	day.	day.	NO_CHANGE
EN-140-86032	Furthermore,	Furthermore,	NO_CHANGE
EN-140-86032	using	using	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	continuesly	continuously	EDIT
EN-140-86032	will	will	NO_CHANGE
EN-140-86032	result	result	NO_CHANGE
EN-140-86032	into	in	EDIT
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	habit	habit,	EDIT
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	will	will	NO_CHANGE
EN-140-86032	eventually	eventually	NO_CHANGE
EN-140-86032	become	become	NO_CHANGE
EN-140-86032	an	an	NO_CHANGE
EN-140-86032	addiction.	addiction;	EDIT
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	will	will	NO_CHANGE
EN-140-86032	effect	affect	EDIT
EN-140-86032	our	our	NO_CHANGE
EN-140-86032	mental	mental	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	physical	physical	NO_CHANGE
EN-140-86032	state.using	state.	EDIT
EN-140-86032		Using	INSERT
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	heavily	heavily	NO_CHANGE
EN-140-86032	can	can	NO_CHANGE
EN-140-86032	cause	cause	NO_CHANGE
EN-140-86032	problems	problems,	EDIT
EN-140-86032	such	such	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	depression,	depression,	NO_CHANGE
EN-140-86032	anxiety,	anxiety,	NO_CHANGE
EN-140-86032	and		DELETE
EN-140-86032	low	low	NO_CHANGE
EN-140-86032	self-esteem	self-esteem	NO_CHANGE
EN-140-86032	issues	issues	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	constant	constant	NO_CHANGE
EN-140-86032	tiredness.	tiredness.	NO_CHANGE
EN-140-86032	Secondly,	Secondly,	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	society	society,	EDIT
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media	media	NO_CHANGE
EN-140-86032	has	has	NO_CHANGE
EN-140-86032	caused	caused	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	lot	lot	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	conflict	conflict	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	issues	issues	NO_CHANGE
EN-140-86032	that	that	NO_CHANGE
EN-140-86032	did	did	NO_CHANGE
EN-140-86032	not	not	NO_CHANGE
EN-140-86032	exist	exist	NO_CHANGE
EN-140-86032	before.	before.	NO_CHANGE
EN-140-86032	Instead	Instead	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	it's	its	EDIT
EN-140-86032	purpose	purpose	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	bringing	bringing	NO_CHANGE
EN-140-86032	us	us	NO_CHANGE
EN-140-86032	closer,	closer,	NO_CHANGE
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	can	can	NO_CHANGE
EN-140-86032	divide	divide	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	lot	lot	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	people	people	NO_CHANGE
EN-140-86032	apart.	apart,	EDIT
EN-140-86032	And	and	EDIT
EN-140-86032	it	it	NO_CHANGE
EN-140-86032	will	will	NO_CHANGE
EN-140-86032	make	make	NO_CHANGE
EN-140-86032	our	our	NO_CHANGE
EN-140-86032	society	society	NO_CHANGE
EN-140-86032	disconnected	disconnected	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	divided	divided	NO_CHANGE
EN-140-86032	into	into	NO_CHANGE
EN-140-86032	groups.	groups.	NO_CHANGE
EN-140-86032	As	As	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	result	result	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	that	that,	EDIT
EN-140-86032	we	we	NO_CHANGE
EN-140-86032	will	will	NO_CHANGE
EN-140-86032	become	become	NO_CHANGE
EN-140-86032	aggressive	aggressive	NO_CHANGE
EN-140-86032	and	and	NO_CHANGE
EN-140-86032	violent	violent	NO_CHANGE
EN-140-86032	against	against	NO_CHANGE
EN-140-86032	one	one	NO_CHANGE
EN-140-86032	another.	another;	EDIT
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	solve	solve	NO_CHANGE
EN-140-86032	this	this	NO_CHANGE
EN-140-86032	issue,	issue,	NO_CHANGE
EN-140-86032	we	we	NO_CHANGE
EN-140-86032	have	have	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	compromise	compromise	NO_CHANGE
EN-140-86032	on	on	NO_CHANGE
EN-140-86032	a	a	NO_CHANGE
EN-140-86032	solve	solution	EDIT
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	connect	connect	NO_CHANGE
EN-140-86032	us	us	NO_CHANGE
EN-140-86032	all	all	NO_CHANGE
EN-140-86032	more.	more,	EDIT
EN-140-86032	specifically	specifically	NO_CHANGE
EN-140-86032	in	in	NO_CHANGE
EN-140-86032	real	real	NO_CHANGE
EN-140-86032	life.	life,	EDIT
EN-140-86032	because	because	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	much	much	NO_CHANGE
EN-140-86032	as	as	NO_CHANGE
EN-140-86032	there	there	NO_CHANGE
EN-140-86032	is	are	EDIT
EN-140-86032	good	good	NO_CHANGE
EN-140-86032	aspects	aspects	NO_CHANGE
EN-140-86032	of	of	NO_CHANGE
EN-140-86032	social	social	NO_CHANGE
EN-140-86032	media,	media,	NO_CHANGE
EN-140-86032	we	we	NO_CHANGE
EN-140-86032	have	have	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	stay	stay	NO_CHANGE
EN-140-86032	connected	connected	NO_CHANGE
EN-140-86032	to	to	NO_CHANGE
EN-140-86032	the	the	NO_CHANGE
EN-140-86032	real	real	NO_CHANGE
EN-140-86032	world.	world.	NO_CHANGE
EN-140-86047	The	The	NO_CHANGE
EN-140-86047	Important	important	EDIT
EN-140-86047	developments	developments	NO_CHANGE
EN-140-86047	in	in	NO_CHANGE
EN-140-86047	the	the	NO_CHANGE
EN-140-86047	UAE	UAE	NO_CHANGE
EN-140-86047	The	The	NO_CHANGE
EN-140-86047	first	first	NO_CHANGE
EN-140-86047	crucial	crucial	NO_CHANGE
EN-140-86047	development	development,	EDIT
EN-140-86047	in	in	NO_CHANGE
EN-140-86047	my	my	NO_CHANGE
EN-140-86047	opinion	opinion,	EDIT
EN-140-86047	is,	is	EDIT
EN-140-86047	education	education	NO_CHANGE
EN-140-86047	here	here	NO_CHANGE
EN-140-86047	in	in	NO_CHANGE
EN-140-86047	the	the	NO_CHANGE
EN-140-86047	United	United	NO_CHANGE
EN-140-86047	Arab	Arab	NO_CHANGE
EN-140-86047	Emirates.	Emirates.	NO_CHANGE
